customer_id,age,income,region,education,satisfaction_level,signup_date,total_purchases,total_spent,avg_order_value,last_purchase_date,purchased,product_id,price,rating,first_name,last_name,phone_verified,loyalty_tier,days_since_signup,days_since_last_purchase,customer_numeric_id,customer_id_flag_suffix,region_label,loyalty_tier_label,gender_Female,gender_Male,gender_Other,category_Apparel,category_Beauty,category_Books,category_Electronics,category_Home & Kitchen,category_Sports,category_Toys,education_ordinal,satisfaction_ordinal,income_group,income_group_encoded,age_standard,income_standard,total_spent_standard,avg_order_value_standard,price_standard,purchase_per_day,income_log,income_sqrt,days_since_signup_reciprocal,total_spent_yeojohnson,income_boxcox,income_binned_quantile,frequent_buyer
CUST0386,66.0,65009.02,East,Bachelors,High,2021-10-03,5,401.99,80.398,2023-08-01,1,P040,147.94,4.8,Jordan,Davis,False,Bronze,972,305,386,0,1,0,True,False,False,False,False,False,False,True,False,False,1,2,High,2,1.0822595405770625,0.34998822987769207,-0.022942913876448916,-0.2290669661088054,-0.4565148607372095,0.0051440329218107,11.082296690843444,254.96866474137562,0.0010288065737777102,0.302288921032616,0.39325157015637197,Q3,1
CUST0387,63.0,55854.126000000004,North,Bachelors,Medium,2022-06-26,4,329.65999999999997,82.41499999999999,2024-05-24,1,P033,75.33,3.8,Casey,Miller,False,Platinum,706,8,387,0,2,2,False,True,False,False,False,False,False,True,False,False,1,1,Mid,1,0.9209593825084649,-0.10526603585785915,-0.22903951275963316,-0.21083110665849825,-0.9699408856382616,0.0056657223796034,10.93051658184342,236.334775265935,0.001416430574838094,0.019462931158000237,-0.05321329251386503,Q2,0
CUST0388,48.0,66500.04,North,Bachelors,Low,2021-08-25,4,214.06,53.515,2023-06-30,1,P039,70.18,4.9,Casey,Davis,False,Gold,1011,337,388,0,2,1,False,True,False,False,False,True,False,False,False,False,1,0,High,2,0.11445859216547712,0.42413362307361774,-0.5584293486630768,-0.4721183342806488,-1.0063565863439554,0.003956478733926805,11.1049728656194,257.8760167212143,0.0009891196736981239,-0.5823557906445969,0.4641945087888385,Q3,0
CUST0389,52.0,83211.54,West,Bachelors,Very High,2021-08-08,7,1166.64,194.44000000000003,2024-04-12,1,P017,336.17,3.8,Alex,Brown,False,Silver,1028,50,389,0,4,3,True,False,False,False,True,False,False,False,False,False,1,3,Very High,3,0.32952546959027385,1.2551625417961798,2.1558454773308893,0.8019959408976067,0.8744613225312807,0.006809338521400778,11.329153336605854,288.4641052193496,0.0009727626364517254,1.8914678672997978,1.2307810422419947,Q4,1
CUST-0390A,50.0,61175.96,Central,Bachelors,Medium,2024-02-08,3,195.4,65.13333333333334,2024-01-08,1,P001,16.27,4.9,Morgan,Clark,False,Bronze,114,145,390,1,0,0,True,False,False,False,False,False,False,False,False,True,1,1,High,2,0.22199203087787547,0.15937794910105915,-0.611599022866868,-0.3670760468669226,-1.3875547271291877,0.02631578947368421,11.021525927029339,247.33774479444094,0.008771929055093943,-0.7070625663507295,0.20868158253635177,Q3,0
C0391X,69.0,40922.28,North,Bachelors,High,2021-11-15,4,374.75,93.6875,2024-05-29,1,P034,369.95,3.9,Morgan,Johnson,False,Silver,929,3,391,1,2,3,False,True,False,False,False,False,False,False,True,False,1,2,Low,0,1.24355969864566,-0.8477963793884707,-0.10056038039902514,-0.10891552626504859,1.113320035121248,0.004305705059203444,10.619454373255946,202.29256041683786,0.0010764262532139263,0.2017841539450437,-0.8304143456514657,Q1,0
CUST0392,38.0,43929.68,North,Bachelors,Medium,2022-07-12,6,463.31,77.21833333333333,2023-11-27,1,P037,77.01,4.6,Alex,Moore,False,Bronze,690,187,392,0,2,0,True,False,False,True,False,False,False,False,False,False,1,1,Low,0,-0.4232086013965147,-0.6982444917562275,0.15178186759067192,-0.257814588534269,-0.958061589097375,0.008695652173913044,10.690368216021433,209.5940838859723,0.0014492753413148502,0.507185392551213,-0.6680668876637257,Q1,1
CUST0393,49.0,50531.27,East,Masters,High,2022-08-01,1,66.39,66.39,2024-01-24,0,P037,77.01,4.6,Jamie,Miller,True,Platinum,670,129,393,0,1,2,False,True,False,True,False,False,False,False,False,False,2,2,Mid,1,0.1682253115216763,-0.3699608427989421,-0.9791992194923289,-0.3557144223209537,-0.958061589097375,0.0014925373134328358,10.83036742108455,224.7916146122893,0.0014925372911561599,-2.119217219042117,-0.32245875732239104,Q2,0
CUST0394,40.0,44291.97,South,Bachelors,Low,2024-05-23,3,161.36,53.78666666666667,2023-12-08,1,P026,97.94,2.5,Morgan,Smith,True,Platinum,9,176,394,0,3,2,False,True,False,False,False,False,True,False,False,False,1,0,Low,0,-0.3156751626841164,-0.680228546630775,-0.7085923620896467,-0.4696621740671303,-0.8100653530254978,0.3333333333333333,10.698581252695597,210.45657509329567,0.11111098765445816,-0.9660507941013754,-0.6487290954531302,Q1,0
CUST0395,50.0,134854.258,West,PhD,Medium,2022-03-08,2,93.83,46.915,2024-04-11,1,P036,322.89,4.0,Avery,Smith,True,Gold,816,51,395,0,4,1,False,True,False,False,False,False,True,False,False,False,3,1,Very High,3,0.22199203087787547,3.8232499127344077,-0.9010118743609232,-0.5317894658483372,0.7805583117795112,0.0024509803921568627,11.811957319279735,367.22507811967307,0.0012254901810601693,-1.679562675428481,3.362452809698359,Q4,0
CUST0396,20.0,57779.33,West,Bachelors,Very High,2022-12-04,3,272.61,90.87,2024-03-11,1,P010,445.76,4.4,Riley,Clark,False,Gold,545,82,396,0,4,1,True,False,False,False,False,False,False,False,False,True,1,3,High,2,-1.3910095498081,-0.009529555084717933,-0.39159738592824433,-0.1343887706880731,1.649373291528751,0.005504587155963303,10.964403685322711,240.37331382663925,0.0018348623516539018,-0.2477008074449919,0.04232512791380783,Q3,0
CUST0397,35.0,51018.45,South,PhD,High,2022-02-21,7,363.55,51.93571428571429,2024-04-17,1,P028,473.1,3.0,Avery,Johnson,True,Platinum,831,45,397,0,3,2,True,False,False,False,False,False,False,False,True,False,3,2,Mid,1,-0.5845087594651123,-0.34573437188829625,-0.1324735824934764,-0.4863967836200599,1.842694700711987,0.00842358604091456,10.839962211551455,225.87264110555753,0.001203369419935386,0.15847981953718143,-0.29748727283529086,Q2,1
CUST0398,42.0,58414.98,North,Masters,Medium,2024-07-22,3,314.15999999999997,104.71999999999998,2024-02-19,1,P034,369.95,3.9,Sam,Brown,False,Platinum,-51,103,398,0,2,2,False,True,False,False,False,False,False,False,True,False,2,1,High,2,-0.20814172397171798,0.022080027070444545,-0.2732051049439185,-0.009169805201333273,1.113320035121248,-0.058823529411764705,10.975344761523406,241.69191132514138,-0.01960784698193078,-0.04859563909610346,0.07366702788745778,Q3,0
CUST0399,59.0,76354.97,East,Bachelors,Medium,2022-06-25,9,1095.74,121.74888888888889,2024-05-25,1,P001,16.27,4.9,Drew,Davis,False,Gold,707,7,399,0,1,1,True,False,False,False,False,False,False,False,False,True,1,1,Very High,3,0.7058925050836682,0.9141992558406671,1.9538235105008355,0.1447897507593389,-1.3875547271291877,0.01272984441301273,11.243161500124282,276.3240308044163,0.001414427136995373,1.794613727761885,0.9221827176187911,Q4,1
CUST0400,48.0,50745.65,East,Masters,Very High,2023-11-02,3,411.19,137.06333333333333,2024-02-07,1,P037,77.01,4.6,Casey,Miller,False,Platinum,212,115,400,0,1,2,False,True,False,True,False,False,False,False,False,False,2,3,Mid,1,0.11445859216547712,-0.3593001612565463,0.0032715021297074734,0.2832488764154751,-0.958061589097375,0.014150943396226415,10.83460088487307,225.26795155991454,0.0047169809095763725,0.3348079953081063,-0.31146173530654836,Q2,0
CUST0401,20.0,33662.44,West,High School,High,2023-09-28,1,88.04,88.04,2024-05-30,1,P027,171.78,3.4,Sam,Moore,False,Gold,247,2,401,0,4,1,False,True,False,False,False,False,False,False,False,True,0,2,Low,0,-1.3910095498081,-1.2088134625526872,-0.9175098600865368,-0.15997502861785462,-0.2879419860141536,0.004048582995951417,10.42416766097803,183.47326780760187,0.004048582832041181,-1.7614328266869996,-1.237356237330706,Q1,0
CUST0402,57.0,47819.94,East,PhD,High,2022-05-30,4,271.13,90.37666666666667,2023-09-18,1,P037,77.01,4.6,Morgan,Smith,False,Platinum,733,257,402,0,1,2,False,True,False,True,False,False,False,False,False,False,3,2,Mid,1,0.5983590663712698,-0.5047897712733482,-0.3958144876335826,-0.1388490370880822,-0.958061589097375,0.005457025920873124,10.77521889786638,218.6777080545706,0.0013642564616063238,-0.25530063636972516,-0.46272705845311185,Q2,0
CUST0403,63.0,57082.31799999999,South,Bachelors,High,2021-04-15,6,502.19,83.69833333333334,2024-01-25,1,P038,242.83,2.9,Taylor,Clark,True,Bronze,1143,128,403,0,3,0,False,True,False,False,False,False,False,False,True,False,1,2,High,2,0.9209593825084649,-0.04419054474433307,0.2625662691471243,-0.19922838663144762,0.21445326352750413,0.005249343832020997,10.952267198843186,238.9190616087381,0.00087489063101583,0.6244107432510493,0.007843292802647376,Q3,1
CUST0404,41.0,67181.86,North,High School,Low,2021-07-09,7,2378.05,443.9671428571429,2024-04-24,1,P012,15.62,4.1,Avery,Johnson,True,Gold,1058,38,404,0,2,1,False,True,False,False,False,True,False,False,False,False,0,0,High,2,-0.2619084433279172,0.4580391454602032,5.607628704941536,3.057990936524568,-1.3921508835289356,0.006616257088846881,11.115173434454219,259.1946372902032,0.0009451795751873386,3.0218803147352613,0.4964826651042657,Q3,1
CUST-0405A,67.0,64335.51,South,Bachelors,Low,2024-07-23,3,383.84000000000003,127.94666666666667,2023-09-20,1,P017,336.17,3.8,Morgan,Johnson,True,Platinum,-52,255,405,1,3,2,True,False,False,False,True,False,False,False,False,False,1,0,High,2,1.1360262599332616,0.3164959468959832,-0.07465939762772483,0.2008243588207137,0.8744613225312807,-0.057692307692307696,11.07188255623819,253.644455882639,-0.019230772928994794,0.236055869636864,0.361052555482451,Q3,0
CUST0406,49.0,43755.28,Central,PhD,High,2023-05-18,4,300.98,75.245,2024-02-17,1,P032,69.83,3.6,Riley,Brown,False,Bronze,380,105,406,0,0,0,True,False,False,False,False,True,False,False,False,False,3,2,Low,0,0.1682253115216763,-0.7069170491822644,-0.3107601052657815,-0.27565565413430504,-1.0088314397899734,0.010526315789473684,10.686390424341614,209.17762786684432,0.0026315788781163456,-0.10896456383680007,-0.6773921231647464,Q1,0
CUST0407,64.0,68534.25,West,Bachelors,Medium,2022-07-21,3,339.65,113.21666666666665,2023-11-24,1,P037,77.01,4.6,Morgan,Moore,True,Gold,681,190,407,0,4,1,True,False,False,True,False,False,False,False,False,False,1,1,High,2,0.974726101864664,0.5252907506058337,-0.20057407624860024,0.06764924245828174,-0.958061589097375,0.004405286343612335,11.13510349043004,261.7904696508259,0.0014684287596412812,0.061770913090862,0.5602485974279255,Q3,0
CUST0408,39.0,72584.18,East,Bachelors,Medium,2021-04-01,3,78.06,26.02,2023-11-11,1,P037,77.01,4.6,Riley,Moore,False,Silver,1157,203,408,0,1,3,False,True,False,True,False,False,False,False,False,False,1,1,Very High,3,-0.36944188204031553,0.7266855355624241,-0.9459468026671283,-0.7207028437433143,-0.958061589097375,0.0025929127052722557,11.192516047743663,269.41451334328667,0.000864304227620534,-1.9149495843688997,0.7490790445052801,Q4,0
CUST0409,40.0,42482.41,Central,Masters,Very High,2021-01-08,4,377.06,94.265,2024-03-28,1,P034,369.95,3.9,Riley,Miller,False,Platinum,1240,65,409,0,0,2,False,True,False,False,False,False,False,False,True,False,2,3,Low,0,-0.3156751626841164,-0.7702142864006101,-0.09397828246704455,-0.10369430225287585,1.113320035121248,0.0032258064516129032,10.65686892576379,206.1126148492615,0.0008064516063995839,0.21056600724007224,-0.7457808539713863,Q1,0
CUST0410,150.0,54251.74,East,Masters,High,2022-11-15,4,460.46999999999997,115.11749999999999,2024-05-26,1,P025,437.3,3.5,Drew,Lee,True,Bronze,564,6,410,0,1,0,False,True,False,False,False,True,False,False,False,False,2,2,Mid,1,5.598663966497794,-0.18494943381472576,0.1436895913452931,0.0848348297191274,1.5895525482335726,0.0070921985815602835,10.901408777039718,232.9200291945714,0.001773049613953021,0.49826830589528476,-0.13345688194835778,Q2,0
CUST0411,44.0,91367.24,North,Bachelors,High,2021-09-25,5,343.43,68.686,2024-02-15,1,P018,446.32,3.6,Drew,Lee,True,Platinum,980,107,411,0,2,2,False,True,False,False,False,False,False,False,False,True,1,2,Very High,3,-0.10060828525931963,1.660728921380634,-0.18980337054172286,-0.3349561013998305,1.6533330570423797,0.00510204081632653,11.422653213467209,302.27014407645356,0.001020408152852978,0.07747873140288333,1.5884752468199543,Q4,1
CUST0412,59.0,41682.26,North,High School,High,2024-07-28,1,56.65,56.65,2023-10-15,1,P009,304.56,3.3,Taylor,Wilson,False,Platinum,-57,230,412,0,2,2,True,False,False,False,True,False,False,False,False,False,0,2,Low,0,0.7058925050836682,-0.8100041191095745,-1.006952307742325,-0.4437745467859968,0.6509467013066248,-0.017543859649122806,10.637854888339826,204.16233736906523,-0.017543862726993462,-2.316705278584545,-0.7890732387041834,Q1,0
CUST0413,19.0,24308.44,North,High School,High,2022-06-21,2,131.65,65.825,2023-08-12,1,P016,16.58,3.5,Avery,Smith,True,Silver,711,294,413,0,2,3,False,True,False,False,False,True,False,False,False,False,0,2,Low,0,-1.4447762691642991,-1.6739688648643196,-0.793247829431267,-0.3608226328263694,-1.3853627140770004,0.0028129395218002813,10.098620031257099,155.91164164359247,0.0014064697411185691,-1.2373381893273672,-1.8017314692631383,Q1,0
C0414X,43.0,79892.28,East,Bachelors,Low,2021-11-27,6,807.74,134.62333333333333,2024-02-22,1,P037,77.01,4.6,Casey,Wilson,False,Silver,917,100,414,1,1,3,True,False,False,True,False,False,False,False,False,False,1,0,Very High,3,-0.1543750046155188,1.0901024904088688,1.1331983137863737,0.26118863989651153,-0.958061589097375,0.006543075245365322,11.288447023085917,282.65222447382223,0.0010905125290020445,1.3295674861852074,1.0823422850117532,Q4,1
CUST0415,34.0,75458.89,Central,Bachelors,Medium,2023-06-24,6,569.48,94.91333333333334,2024-05-08,1,P017,336.17,3.8,Jordan,Garcia,True,Platinum,343,24,415,0,0,2,True,False,False,False,True,False,False,False,False,False,1,1,Very High,3,-0.6382754788213114,0.8696390192677134,0.45430192708780537,-0.09783266836908014,0.8744613225312807,0.01749271137026239,11.231356535791292,274.69781579036993,0.0029154518100451368,0.8086817644015576,0.881274214849194,Q4,1
CUST0416,57.0,46774.59,North,PhD,Medium,2024-02-04,6,777.68,129.61333333333332,2024-05-22,1,P023,185.73,4.4,Riley,Davis,True,Bronze,118,10,416,0,2,0,False,True,False,False,False,False,False,False,False,True,3,1,Mid,1,0.5983590663712698,-0.5567729014643327,1.0475455588793017,0.21589282638831156,-0.18930139866572127,0.05084745762711865,10.753116764638367,216.27433967070618,0.008474575553002071,1.2724246322549575,-0.517415095097835,Q2,1
CUST0417,50.0,52966.15,Central,High School,Medium,2023-05-26,3,195.97,65.32333333333334,2024-01-07,1,P040,147.94,4.8,Taylor,Miller,False,Gold,372,146,417,0,0,1,True,False,False,False,False,False,False,True,False,False,0,1,Mid,1,0.22199203087787547,-0.24887921077194297,-0.6099748688317039,-0.36535824156421637,-0.4565148607372095,0.008064516129032258,10.87742718905106,230.14375942006336,0.0026881719707480653,-0.7030928378246268,-0.19833047074711357,Q2,0
CUST0418,26.0,32951.17,East,Bachelors,High,2024-02-23,4,215.78,53.945,2024-04-22,1,P037,77.01,4.6,Jordan,Garcia,True,Silver,99,40,418,0,1,3,True,False,False,True,False,False,False,False,False,False,1,2,Low,0,-1.068409233670905,-1.244183473564254,-0.5535283926271433,-0.4682306696482085,-0.958061589097375,0.04040404040404041,10.402812395121789,181.52457133952967,0.010101009080706153,-0.5713733492085582,-1.278520762745913,Q1,0
CUST0419,60.0,56601.14,Central,High School,Medium,2021-01-20,4,197.89,49.4725,2024-01-15,1,P029,197.28,2.6,Riley,Brown,False,Silver,1228,138,419,0,0,3,True,False,False,False,False,False,False,True,False,False,0,1,Mid,1,0.7596592244398673,-0.06811854839769027,-0.604504034186941,-0.508666902365858,-0.10763123494712658,0.003257328990228013,10.943802072663804,237.90994094404715,0.0008143322409256333,-0.6897993410499845,-0.01603178631097541,Q2,0
CUST-0420A,65.0,75986.45,East,High School,Medium,2021-08-18,2,184.28,92.14,2024-03-29,1,P017,336.17,3.8,Taylor,Smith,False,Gold,1018,64,420,1,1,1,True,False,False,False,True,False,False,False,False,False,0,1,Very High,3,1.0284928212208633,0.8958735054814747,-0.6432842735177875,-0.1229065984015634,0.8744613225312807,0.0019646365422396855,11.2383234740538,275.6563984383457,0.000982318261470351,-0.7867327889289636,0.9053755999458452,Q4,0
CUST0421,56.0,45233.11,East,Bachelors,Medium,2021-06-04,5,360.76,72.152,2024-04-14,1,P031,126.52,3.6,Jamie,Wilson,True,Platinum,1093,48,421,0,1,2,False,True,False,False,False,True,False,False,False,False,1,1,Low,0,0.5445923470150705,-0.6334275678696494,-0.1404233890866478,-0.3036197162462536,-0.6079758916335122,0.004574565416285453,10.71960672723589,212.68077016975465,0.0009149130748864312,0.14749982826494762,-0.5987057109540869,Q1,1
CUST0422,46.0,70787.84,West,Bachelors,Low,2021-11-02,2,299.89,149.945,2024-04-19,1,P025,437.3,3.5,Riley,Smith,False,Silver,942,43,422,0,4,3,False,True,False,False,False,True,False,False,False,False,1,0,Very High,3,0.006925153453078743,0.6373571995149069,-0.3138659436839023,0.39971306224544056,1.5895525482335726,0.0021231422505307855,11.167456640138708,266.0598428925342,0.0010615711139960603,-0.11406635291157306,0.6657082887868944,Q4,0
CUST0423,59.0,63347.03,East,Bachelors,Medium,2024-01-23,3,102.72,34.24,2024-05-15,1,P021,57.84,4.5,Morgan,Lee,False,Gold,130,17,423,0,1,1,False,True,False,False,True,False,False,False,False,False,1,1,High,2,0.7058925050836682,0.2673408461821705,-0.8756807701984526,-0.6463851616999204,-1.093612847840705,0.023076923076923078,11.056399088186046,251.68835888852706,0.007692307100591761,-1.5624967825323932,0.31361910885974725,Q3,0
CUST0424,43.0,65400.7,East,Bachelors,Medium,2021-03-15,10,1053.91,105.391,2024-03-24,1,P035,130.15,3.4,Morgan,Moore,False,Bronze,1174,69,424,0,1,0,False,True,False,False,False,False,False,False,True,False,1,1,High,2,-0.1543750046155188,0.3694656799501125,1.8346333994641484,-0.0031032401586181,-0.5823081258933824,0.008517887563884156,11.088303530991247,255.73560565552853,0.0008517887491329749,1.7347002871928932,0.41193272569013345,Q3,1
CUST0425,52.0,46282.43,South,Bachelors,Medium,2023-01-27,4,328.41,82.1025,2024-06-01,1,P035,130.15,3.4,Jamie,Smith,False,Bronze,491,0,425,0,3,0,True,False,False,False,False,False,False,False,True,False,1,1,Low,0,0.32952546959027385,-0.5812470176501024,-0.2326012540648173,-0.21365644432742276,-0.5823081258933824,0.008146639511201629,10.74253929264946,215.1335166820828,0.0020366598363205737,0.014085633002238964,-0.543284344089352,Q1,0
CUST0426,67.0,48616.76,North,PhD,Low,2024-04-07,6,636.0400000000001,106.00666666666667,2024-05-28,1,P027,171.78,3.4,Casey,Clark,False,Bronze,55,4,426,0,2,0,False,True,False,False,False,False,False,False,False,True,3,0,Mid,1,1.1360262599332616,-0.4651655326941357,0.643957528106259,0.002463051760852654,-0.2879419860141536,0.10909090909090909,10.791744175233303,220.49208602578008,0.018181814876033656,0.9720288477543223,-0.4212720233401898,Q2,1
CUST0427,42.0,21758.1,West,Masters,Medium,2024-02-06,5,236.20999999999998,47.242,2024-04-22,1,P040,147.94,4.8,Riley,Davis,True,Bronze,116,40,427,0,4,0,True,False,False,False,False,False,False,True,False,False,2,1,Low,0,-0.20814172397171798,-1.8007920879487167,-0.49531529273521113,-0.5288330325115744,-0.4565148607372095,0.04310344827586207,9.9877873398204,147.50627105313183,0.008620688912009577,-0.44678415389399606,-1.965900708960771,Q1,1
CUST0428,41.0,44799.95,West,Bachelors,High,2021-10-31,2,223.70999999999998,111.85499999999999,2024-01-05,1,P030,384.12,4.8,Riley,Lee,False,Bronze,944,148,428,0,4,0,True,False,False,False,False,False,False,False,True,False,1,2,Low,0,-0.2619084433279172,-0.6549677340087673,-0.5309327057870541,0.055338304455554134,1.213516244635749,0.00211864406779661,10.709984623535389,211.65998677123648,0.0010593220226766736,-0.5217655703267579,-0.6216913837654353,Q1,0
CUST0429,30.0,75942.74,West,Masters,Medium,2023-05-31,2,126.76,63.38,2023-09-24,1,P040,147.94,4.8,Avery,Moore,True,Bronze,367,251,429,0,4,0,False,True,False,False,False,False,False,True,False,False,2,1,Very High,3,-0.8533423562461082,0.8936998960486078,-0.8071813614171481,-0.38292807474803575,-0.4565148607372095,0.005449591280653951,11.237748081980508,275.57710354817215,0.002724795566081865,-1.2873400531829184,0.903380559509306,Q4,0
CUST0430,24.0,38272.02,South,Bachelors,Medium,2021-09-19,2,316.75,158.375,2024-05-21,0,P035,130.15,3.4,Drew,Clark,True,Gold,986,11,430,0,3,1,False,True,False,False,False,False,False,False,True,False,1,1,Low,0,-1.1759426723833033,-0.9795884209247577,-0.2658251769595765,0.4759293712023517,-0.5823081258933824,0.002028397565922921,10.552500488292955,195.6323592864943,0.0010141987726754688,-0.037009446459512166,-0.9763525153969989,Q1,0
CUST0431,53.0,40954.57,East,High School,High,2021-03-27,3,1530.65,510.2166666666667,2024-05-25,1,P029,197.28,2.6,Jamie,Johnson,False,Bronze,1162,7,431,0,1,0,True,False,False,False,False,False,False,True,False,False,0,2,Low,0,0.38329218894647304,-0.8461906633375147,3.193053039330998,3.6569582170601436,-0.10763123494712658,0.0025817555938037868,10.620243099567416,202.372354831385,0.0008605851905285267,2.315913497700395,-0.8286533742175628,Q1,0
CUST0432,62.0,66523.42,North,Masters,Medium,2022-09-24,4,442.01,110.5025,2024-05-04,1,P032,69.83,3.6,Casey,Davis,True,Platinum,616,28,432,0,2,2,True,False,False,False,False,True,False,False,False,False,2,1,High,2,0.8671926631522657,0.4252962629395626,0.09108979575033146,0.043110243024448366,-1.0088314397899734,0.006493506493506494,11.105324377281013,257.9213445994728,0.0016233765970231073,0.43903055642216554,0.4653032618385872,Q3,0
CUST0433,37.0,54241.636,Central,High School,Very High,2023-01-17,5,666.77,133.35399999999998,2024-04-26,1,P001,16.27,4.9,Taylor,Miller,False,Silver,501,36,433,0,0,3,False,True,False,False,False,False,False,False,False,True,0,3,Mid,1,-0.4769753207527139,-0.18545188519220665,0.7315193763529094,0.2497124949970287,-1.3875547271291877,0.00998003992015968,10.901222520253452,232.8983383367086,0.0019960079441914583,1.0421441948772612,-0.13396501322523005,Q2,1
CUST0434,18.0,67417.54,East,Bachelors,High,2021-03-23,7,439.91,62.84428571428572,2024-03-31,1,P003,150.9,5.0,Sam,Lee,False,Gold,1166,62,434,0,1,1,False,True,False,True,False,False,False,False,False,False,1,2,High,2,-1.4985429885204984,0.4697590326974068,0.08510607035762195,-0.3877715107519066,-0.43558467159374276,0.006003430531732418,11.118675333258407,259.6488782952855,0.0008576329257492888,0.43214676657027407,0.5076215114849958,Q3,1
CUST-0435A,25.0,34062.03,South,Masters,Medium,2023-01-03,5,349.49,69.898,2024-05-25,1,P021,57.84,4.5,Jamie,Miller,False,Bronze,515,7,435,1,3,0,False,True,False,False,True,False,False,False,False,False,2,1,Low,0,-1.122175953027104,-1.188942664262148,-0.17253604869418937,-0.32399831178467325,-1.093612847840705,0.009708737864077669,10.435967910917578,184.5590149518576,0.0019417475351116984,0.10232938024552742,-1.2143400839669736,Q1,1
CUST0436,63.0,101153.04,East,High School,High,2022-03-07,5,400.56,80.112,2024-05-28,1,P006,354.83,2.6,Jamie,Moore,False,Bronze,817,4,436,0,1,0,False,True,False,False,False,False,False,True,False,False,0,2,Very High,3,0.9209593825084649,2.14735685979641,-0.02701754592957977,-0.23165271514340524,1.0064063662532696,0.006119951040391677,11.524399782480439,318.0456570997315,0.0012239901930968153,0.2971723831347888,2.0057513427989244,Q4,1
C0437X,33.0,33116.44,East,Bachelors,Medium,2024-10-28,4,325.84000000000003,81.46000000000001,2024-05-02,1,P023,185.73,4.4,Casey,Moore,False,Platinum,-149,30,437,1,1,2,False,True,False,False,False,False,False,False,False,True,1,1,Low,0,-0.6920421981775107,-1.2359649324759447,-0.2399241941882762,-0.2194653385747318,-0.18930139866572127,-0.026845637583892617,10.407815310825818,181.97922958403797,-0.006711409846403346,0.00296997980114082,-1.2689331815095,Q1,0
CUST0438,45.2,57776.45,South,PhD,High,2022-05-27,3,251.03999999999996,83.67999999999999,2024-05-22,1,P023,185.73,4.4,Taylor,Garcia,True,Silver,736,10,438,0,3,3,True,False,False,False,False,False,False,False,False,True,3,2,High,2,-0.03608822203188045,-0.009672771629368315,-0.4530587938905047,-0.1993941397746913,-0.18930139866572127,0.004076086956521739,10.964353840128375,240.36732307033748,0.0013586956337133746,-0.36245598884198016,0.0421828989283866,Q3,0
CUST0439,29.0,52144.2,West,Bachelors,Medium,2024-09-27,2,348.69,174.345,2024-01-03,1,P036,322.89,4.0,Casey,Wilson,True,Gold,-118,150,439,0,4,1,False,True,False,False,False,False,True,False,False,False,1,1,Mid,1,-0.9071090756023074,-0.28975311315916213,-0.17481556312950736,0.6203154274350764,0.7805583117795112,-0.01694915254237288,10.861787414006775,228.35104554172727,-0.008474576989370932,0.0990717849886411,-0.24004538976795636,Q2,0
CUST0440,68.0,33640.45,West,High School,Very High,2021-07-30,5,334.16,66.83200000000001,2024-04-27,1,P039,70.18,4.9,Morgan,Smith,True,Bronze,1037,35,440,0,4,0,False,True,False,False,False,True,False,False,False,False,0,3,Low,0,1.1897929792894608,-1.2099069805446516,-0.21621724406096954,-0.3517182647220266,-1.0063565863439554,0.0048216007714561235,10.423514216606232,183.41333103130754,0.0009643201449920912,0.03866579223224749,-1.2386251255548806,Q1,1
CUST0441,40.0,55608.768,North,Bachelors,Medium,2022-12-26,6,445.78,74.29666666666667,2024-01-31,1,P040,147.94,4.8,Alex,Brown,False,Platinum,523,122,441,0,2,2,True,False,False,False,False,False,False,True,False,False,1,1,Mid,1,-0.3156751626841164,-0.11746719035864822,0.10183200752676726,-0.2842296121802684,-0.4565148607372095,0.011472275334608031,10.92611414826138,235.81511401943683,0.0019120458525421443,0.4513127414842888,-0.06545680220606576,Q2,1
CUST0442,32.0,55419.54,North,Bachelors,High,2024-02-21,5,702.9200000000001,140.584,2024-05-10,1,P040,147.94,4.8,Morgan,Davis,True,Bronze,101,22,442,0,2,0,True,False,False,False,False,False,False,True,False,False,1,2,Mid,1,-0.7458089175337098,-0.12687711407776556,0.8345249348988396,0.3150795073052693,-0.4565148607372095,0.04950495049504951,10.92270556214431,235.4135510118311,0.009900989118713949,1.1208797168953513,-0.07491001896474181,Q2,1
CUST0443,45.0,43300.48,West,Bachelors,High,2023-04-13,2,97.13000000000001,48.565000000000005,2024-04-08,0,P013,208.99,3.3,Drew,Brown,True,Platinum,415,54,443,0,4,2,False,True,False,True,False,False,False,False,False,False,1,2,Low,0,-0.04684156590312044,-0.7295333285249337,-0.8916088773152366,-0.5168716829564151,-0.024829709653209412,0.004819277108433735,10.675942093545022,208.08767383004695,0.0024096384961532894,-1.6349596960963764,-0.7017609742768192,Q1,0
CUST0444,51.0,71870.03,Central,PhD,Low,2024-06-25,3,294.77,98.25666666666666,2024-05-16,1,P040,147.94,4.8,Riley,Smith,True,Platinum,-24,16,444,0,0,2,False,True,False,False,False,False,False,True,False,False,3,0,Very High,3,0.27575875023407465,0.6911723080062075,-0.3284548360699372,-0.06760532242847853,-0.4565148607372095,-0.125,11.182628541791546,268.08586311105626,-0.04166668402778501,-0.13826330495788133,0.7160062693982026,Q4,0
